date,year,month,day,hour,well,tide,date_hw,hw
1/13/2015 20:00,2015,1,13,20,0.334,-1.143692308,1/13/2015 20:00,0.398
1/13/2015 21:00,2015,1,13,21,0.324,-1.371555556,1/13/2015 21:00,0.388
1/13/2015 22:00,2015,1,13,22,0.324,-1.521714286,1/13/2015 22:00,0.381333333
1/13/2015 23:00,2015,1,13,23,0.324,-1.46,1/13/2015 23:00,0.378
1/14/2015 0:00,2015,1,14,0,0.324,-1.208,1/14/2015 0:00,0.368
1/14/2015 1:00,2015,1,14,1,0.324,-0.877875,1/14/2015 1:00,0.368
1/14/2015 2:00,2015,1,14,2,0.324,-0.561384615,1/14/2015 2:00,0.358
1/14/2015 3:00,2015,1,14,3,0.324,-0.313,1/14/2015 3:00,0.348
1/14/2015 4:00,2015,1,14,4,0.324,-0.164571429,1/14/2015 4:00,0.348
1/14/2015 5:00,2015,1,14,5,0.304,-0.234571429,1/14/2015 5:00,0.343
1/14/2015 6:00,2015,1,14,6,0.304,-0.452923077,1/14/2015 6:00,0.338
1/14/2015 7:00,2015,1,14,7,0.304,-0.716,1/14/2015 7:00,0.328
1/14/2015 8:00,2015,1,14,8,0.304,-0.974,1/14/2015 8:00,0.333
1/14/2015 9:00,2015,1,14,9,0.304,-1.177111111,1/14/2015 9:00,0.318
1/14/2015 10:00,2015,1,14,10,0.304,-1.261,1/14/2015 10:00,0.314666667
1/14/2015 11:00,2015,1,14,11,0.304,-1.126909091,1/14/2015 11:00,0.303
1/14/2015 12:00,2015,1,14,12,0.304,-0.854571429,1/14/2015 12:00,0.291333333
1/14/2015 13:00,2015,1,14,13,0.304,-0.546,1/14/2015 13:00,0.288
1/14/2015 14:00,2015,1,14,14,0.304,-0.293,1/14/2015 14:00,0.293
1/14/2015 15:00,2015,1,14,15,0.294,-0.083,1/14/2015 15:00,0.283
1/14/2015 16:00,2015,1,14,16,0.294,0.05525,1/14/2015 16:00,0.278
1/14/2015 17:00,2015,1,14,17,0.294,-0.064181818,1/14/2015 17:00,0.278
1/14/2015 18:00,2015,1,14,18,0.294,-0.305230769,1/14/2015 18:00,0.278
1/14/2015 19:00,2015,1,14,19,0.294,-0.597428571,1/14/2015 19:00,0.268
1/14/2015 20:00,2015,1,14,20,0.294,-0.872666667,1/14/2015 20:00,0.268
1/14/2015 21:00,2015,1,14,21,0.294,-1.105090909,1/14/2015 21:00,0.263
1/14/2015 22:00,2015,1,14,22,0.294,-1.3,1/14/2015 22:00,0.258
1/14/2015 23:00,2015,1,14,23,0.294,-1.432,1/14/2015 23:00,0.248
1/15/2015 0:00,2015,1,15,0,0.294,-1.330545455,1/15/2015 0:00,0.248
1/15/2015 1:00,2015,1,15,1,0.274,-1.066769231,1/15/2015 1:00,0.238
1/15/2015 2:00,2015,1,15,2,0.274,-0.766666667,1/15/2015 2:00,0.233
1/15/2015 3:00,2015,1,15,3,0.274,-0.43475,1/15/2015 3:00,0.224666667
1/15/2015 4:00,2015,1,15,4,0.274,-0.119076923,1/15/2015 4:00,0.223
1/15/2015 5:00,2015,1,15,5,0.274,0.054,1/15/2015 5:00,0.213
1/15/2015 6:00,2015,1,15,6,0.274,-0.021,1/15/2015 6:00,0.218
1/15/2015 7:00,2015,1,15,7,0.274,-0.237666667,1/15/2015 7:00,0.204666667
1/15/2015 8:00,2015,1,15,8,0.274,-0.528666667,1/15/2015 8:00,0.203
1/15/2015 9:00,2015,1,15,9,0.274,-0.808727273,1/15/2015 9:00,0.203
1/15/2015 10:00,2015,1,15,10,0.274,-0.9985,1/15/2015 10:00,0.213
1/15/2015 11:00,2015,1,15,11,0.274,-1.116,1/15/2015 11:00,0.198
1/15/2015 12:00,2015,1,15,12,0.274,-1.036,1/15/2015 12:00,0.198
1/15/2015 13:00,2015,1,15,13,0.274,-0.764666667,1/15/2015 13:00,0.188
1/15/2015 14:00,2015,1,15,14,0.254,-0.453857143,1/15/2015 14:00,0.178
1/15/2015 15:00,2015,1,15,15,0.254,-0.162666667,1/15/2015 15:00,0.168
1/15/2015 16:00,2015,1,15,16,0.254,0.049555556,1/15/2015 16:00,0.168
1/15/2015 17:00,2015,1,15,17,0.254,0.182333333,1/15/2015 17:00,0.173
1/15/2015 18:00,2015,1,15,18,0.254,0.094909091,1/15/2015 18:00,0.168
1/15/2015 19:00,2015,1,15,19,0.254,-0.184571429,1/15/2015 19:00,0.178
1/15/2015 20:00,2015,1,15,20,0.254,-0.494,1/15/2015 20:00,0.178
1/15/2015 21:00,2015,1,15,21,0.254,-0.816,1/15/2015 21:00,0.183
1/15/2015 22:00,2015,1,15,22,0.254,-1.116,1/15/2015 22:00,0.178
1/15/2015 23:00,2015,1,15,23,0.254,-1.323777778,1/15/2015 23:00,0.168
1/16/2015 0:00,2015,1,16,0,0.254,-1.46,1/16/2015 0:00,0.168
1/16/2015 1:00,2015,1,16,1,0.254,-1.28475,1/16/2015 1:00,0.168
1/16/2015 2:00,2015,1,16,2,0.234,-0.955333333,1/16/2015 2:00,0.163
1/16/2015 3:00,2015,1,16,3,0.234,-0.62725,1/16/2015 3:00,0.168
1/16/2015 4:00,2015,1,16,4,0.234,-0.267176471,1/16/2015 4:00,0.158
1/16/2015 5:00,2015,1,16,5,0.234,0.049,1/16/2015 5:00,0.158
1/16/2015 6:00,2015,1,16,6,0.234,0.232333333,1/16/2015 6:00,0.158
1/16/2015 7:00,2015,1,16,7,0.234,0.163,1/16/2015 7:00,0.153
1/16/2015 8:00,2015,1,16,8,0.234,-0.053272727,1/16/2015 8:00,0.158
1/16/2015 9:00,2015,1,16,9,0.234,-0.302153846,1/16/2015 9:00,0.163
1/16/2015 10:00,2015,1,16,10,0.234,-0.556,1/16/2015 10:00,0.163
1/16/2015 11:00,2015,1,16,11,0.234,-0.784,1/16/2015 11:00,0.153
1/16/2015 12:00,2015,1,16,12,0.234,-0.91,1/16/2015 12:00,0.158
1/16/2015 13:00,2015,1,16,13,0.234,-0.841454545,1/16/2015 13:00,0.158
1/16/2015 14:00,2015,1,16,14,0.234,-0.656,1/16/2015 14:00,0.148
1/16/2015 15:00,2015,1,16,15,0.214,-0.323647059,1/16/2015 15:00,0.138
1/16/2015 16:00,2015,1,16,16,0.214,-0.025166667,1/16/2015 16:00,0.134666667
1/16/2015 17:00,2015,1,16,17,0.214,0.296,1/16/2015 17:00,0.133
1/16/2015 18:00,2015,1,16,18,0.214,0.516857143,1/16/2015 18:00,0.133
1/16/2015 19:00,2015,1,16,19,0.214,0.557333333,1/16/2015 19:00,0.138
1/16/2015 20:00,2015,1,16,20,0.214,0.295875,1/16/2015 20:00,0.128
1/16/2015 21:00,2015,1,16,21,0.214,-0.070375,1/16/2015 21:00,0.133
1/16/2015 22:00,2015,1,16,22,0.214,-0.434235294,1/16/2015 22:00,0.138
1/16/2015 23:00,2015,1,16,23,0.214,-0.739333333,1/16/2015 23:00,0.138
1/17/2015 0:00,2015,1,17,0,0.214,-0.962,1/17/2015 0:00,0.138
1/17/2015 1:00,2015,1,17,1,0.214,-1.076,1/17/2015 1:00,0.133
1/17/2015 2:00,2015,1,17,2,0.214,-0.920615385,1/17/2015 2:00,0.138
1/17/2015 3:00,2015,1,17,3,0.214,-0.601294118,1/17/2015 3:00,0.128
1/17/2015 4:00,2015,1,17,4,0.214,-0.226,1/17/2015 4:00,0.128
1/17/2015 5:00,2015,1,17,5,0.214,0.148705882,1/17/2015 5:00,0.128
1/17/2015 6:00,2015,1,17,6,0.214,0.480153846,1/17/2015 6:00,0.128
1/17/2015 7:00,2015,1,17,7,0.214,0.680666667,1/17/2015 7:00,0.133
1/17/2015 8:00,2015,1,17,8,0.214,0.524,1/17/2015 8:00,0.133
1/17/2015 9:00,2015,1,17,9,0.214,0.226666667,1/17/2015 9:00,0.128
1/17/2015 10:00,2015,1,17,10,0.214,-0.089333333,1/17/2015 10:00,0.128
1/17/2015 11:00,2015,1,17,11,0.214,-0.404666667,1/17/2015 11:00,0.123
1/17/2015 12:00,2015,1,17,12,0.214,-0.53475,1/17/2015 12:00,0.114666667
1/17/2015 13:00,2015,1,17,13,0.214,-0.776,1/17/2015 13:00,0.113
1/17/2015 14:00,2015,1,17,14,0.214,-0.720545455,1/17/2015 14:00,0.118
1/17/2015 15:00,2015,1,17,15,0.194,-0.429333333,1/17/2015 15:00,0.113
1/17/2015 16:00,2015,1,17,16,0.194,-0.092666667,1/17/2015 16:00,0.118
1/17/2015 17:00,2015,1,17,17,0.194,0.275428571,1/17/2015 17:00,0.113
1/17/2015 18:00,2015,1,17,18,0.194,0.591142857,1/17/2015 18:00,0.113
1/17/2015 19:00,2015,1,17,19,0.194,0.811142857,1/17/2015 19:00,0.113
1/17/2015 20:00,2015,1,17,20,0.194,0.648285714,1/17/2015 20:00,0.113
1/17/2015 21:00,2015,1,17,21,0.194,0.310923077,1/17/2015 21:00,0.113
1/17/2015 22:00,2015,1,17,22,0.194,-0.034571429,1/17/2015 22:00,0.118
1/17/2015 23:00,2015,1,17,23,0.194,-0.389125,1/17/2015 23:00,0.118
1/18/2015 0:00,2015,1,18,0,0.194,-0.726714286,1/18/2015 0:00,0.128
1/18/2015 1:00,2015,1,18,1,0.194,-1.000166667,1/18/2015 1:00,0.123
1/18/2015 2:00,2015,1,18,2,0.194,-1.184571429,1/18/2015 2:00,0.118
1/18/2015 3:00,2015,1,18,3,0.194,-1.026666667,1/18/2015 3:00,0.118
1/18/2015 4:00,2015,1,18,4,0.194,-0.655444444,1/18/2015 4:00,0.118
1/18/2015 5:00,2015,1,18,5,0.194,-0.187904762,1/18/2015 5:00,0.118
1/18/2015 6:00,2015,1,18,6,0.194,0.276352941,1/18/2015 6:00,0.118
1/18/2015 7:00,2015,1,18,7,0.194,0.630666667,1/18/2015 7:00,0.118
1/18/2015 8:00,2015,1,18,8,0.194,0.81525,1/18/2015 8:00,0.118
1/18/2015 9:00,2015,1,18,9,0.194,0.571647059,1/18/2015 9:00,0.118
1/18/2015 10:00,2015,1,18,10,0.194,0.181222222,1/18/2015 10:00,0.131333333
1/18/2015 11:00,2015,1,18,11,0.194,-0.204125,1/18/2015 11:00,0.128
1/18/2015 12:00,2015,1,18,12,0.194,-0.510615385,1/18/2015 12:00,0.133
1/18/2015 13:00,2015,1,18,13,0.194,-0.795230769,1/18/2015 13:00,0.128
1/18/2015 14:00,2015,1,18,14,0.194,-1.037111111,1/18/2015 14:00,0.128
1/18/2015 15:00,2015,1,18,15,0.194,-1.0185,1/18/2015 15:00,0.114666667
1/18/2015 16:00,2015,1,18,16,0.194,-0.682111111,1/18/2015 16:00,0.113
1/18/2015 17:00,2015,1,18,17,0.194,-0.229809524,1/18/2015 17:00,0.098
1/18/2015 18:00,2015,1,18,18,0.194,0.213411765,1/18/2015 18:00,0.098
1/18/2015 19:00,2015,1,18,19,0.194,0.575333333,1/18/2015 19:00,0.098
1/18/2015 20:00,2015,1,18,20,0.194,0.804,1/18/2015 20:00,0.098
1/18/2015 21:00,2015,1,18,21,0.194,0.602823529,1/18/2015 21:00,0.098
1/18/2015 22:00,2015,1,18,22,0.194,0.239,1/18/2015 22:00,0.098
1/18/2015 23:00,2015,1,18,23,0.194,-0.171263158,1/18/2015 23:00,0.098
1/19/2015 0:00,2015,1,19,0,0.194,-0.544,1/19/2015 0:00,0.098
1/19/2015 1:00,2015,1,19,1,0.194,-0.847428571,1/19/2015 1:00,0.103
1/19/2015 2:00,2015,1,19,2,0.194,-1.129076923,1/19/2015 2:00,0.098
1/19/2015 3:00,2015,1,19,3,0.194,-1.321,1/19/2015 3:00,0.098
1/19/2015 4:00,2015,1,19,4,0.194,-1.192666667,1/19/2015 4:00,0.098
1/19/2015 5:00,2015,1,19,5,0.194,-0.766909091,1/19/2015 5:00,0.098
1/19/2015 6:00,2015,1,19,6,0.194,-0.247363636,1/19/2015 6:00,0.088
1/19/2015 7:00,2015,1,19,7,0.194,0.231894737,1/19/2015 7:00,0.088
1/19/2015 8:00,2015,1,19,8,0.194,0.604,1/19/2015 8:00,0.093
1/19/2015 9:00,2015,1,19,9,0.194,0.766857143,1/19/2015 9:00,0.098
1/19/2015 10:00,2015,1,19,10,0.194,0.500666667,1/19/2015 10:00,0.093
1/19/2015 11:00,2015,1,19,11,0.194,0.078705882,1/19/2015 11:00,0.088
1/19/2015 12:00,2015,1,19,12,0.194,-0.29475,1/19/2015 12:00,0.088
1/19/2015 13:00,2015,1,19,13,0.194,-0.630666667,1/19/2015 13:00,0.088
1/19/2015 14:00,2015,1,19,14,0.194,-0.922923077,1/19/2015 14:00,0.088
1/19/2015 15:00,2015,1,19,15,0.194,-1.131,1/19/2015 15:00,0.078
1/19/2015 16:00,2015,1,19,16,0.194,-1.072363636,1/19/2015 16:00,0.083
1/19/2015 17:00,2015,1,19,17,0.174,-0.754333333,1/19/2015 17:00,0.088
1/19/2015 18:00,2015,1,19,18,0.174,-0.283619048,1/19/2015 18:00,0.078
1/19/2015 19:00,2015,1,19,19,0.174,0.242571429,1/19/2015 19:00,0.078
1/19/2015 20:00,2015,1,19,20,0.174,0.657571429,1/19/2015 20:00,0.078
1/19/2015 21:00,2015,1,19,21,0.174,0.864909091,1/19/2015 21:00,0.078
1/19/2015 22:00,2015,1,19,22,0.174,0.614,1/19/2015 22:00,0.088
1/19/2015 23:00,2015,1,19,23,0.174,0.199263158,1/19/2015 23:00,0.088
1/20/2015 0:00,2015,1,20,0,0.174,-0.208142857,1/20/2015 0:00,0.093
1/20/2015 1:00,2015,1,20,1,0.174,-0.561333333,1/20/2015 1:00,0.098
1/20/2015 2:00,2015,1,20,2,0.174,-0.867,1/20/2015 2:00,0.098
1/20/2015 3:00,2015,1,20,3,0.174,-1.120285714,1/20/2015 3:00,0.098
1/20/2015 4:00,2015,1,20,4,0.174,-1.324333333,1/20/2015 4:00,0.088
1/20/2015 5:00,2015,1,20,5,0.174,-1.135285714,1/20/2015 5:00,0.088
1/20/2015 6:00,2015,1,20,6,0.174,-0.740736842,1/20/2015 6:00,0.088
1/20/2015 7:00,2015,1,20,7,0.174,-0.236909091,1/20/2015 7:00,0.088
1/20/2015 8:00,2015,1,20,8,0.174,0.295428571,1/20/2015 8:00,0.093
1/20/2015 9:00,2015,1,20,9,0.174,0.716142857,1/20/2015 9:00,0.088
1/20/2015 10:00,2015,1,20,10,0.174,0.828,1/20/2015 10:00,0.088
1/20/2015 11:00,2015,1,20,11,0.174,0.501368421,1/20/2015 11:00,0.088
1/20/2015 12:00,2015,1,20,12,0.174,0.08525,1/20/2015 12:00,0.098
1/20/2015 13:00,2015,1,20,13,0.174,-0.278,1/20/2015 13:00,0.098
1/20/2015 14:00,2015,1,20,14,0.174,-0.63225,1/20/2015 14:00,0.098
1/20/2015 15:00,2015,1,20,15,0.174,-0.949333333,1/20/2015 15:00,0.103
1/20/2015 16:00,2015,1,20,16,0.174,-1.168222222,1/20/2015 16:00,0.098
1/20/2015 17:00,2015,1,20,17,0.174,-1.086,1/20/2015 17:00,0.098
1/20/2015 18:00,2015,1,20,18,0.174,-0.708777778,1/20/2015 18:00,0.093
1/20/2015 19:00,2015,1,20,19,0.174,-0.221652174,1/20/2015 19:00,0.093
1/20/2015 20:00,2015,1,20,20,0.174,0.269789474,1/20/2015 20:00,0.088
1/20/2015 21:00,2015,1,20,21,0.174,0.677125,1/20/2015 21:00,0.098
1/20/2015 22:00,2015,1,20,22,0.174,0.830666667,1/20/2015 22:00,0.098
1/20/2015 23:00,2015,1,20,23,0.174,0.514555556,1/20/2015 23:00,0.098
1/21/2015 0:00,2015,1,21,0,0.174,0.064555556,1/21/2015 0:00,0.098
1/21/2015 1:00,2015,1,21,1,0.174,-0.343058824,1/21/2015 1:00,0.108
1/21/2015 2:00,2015,1,21,2,0.174,-0.708666667,1/21/2015 2:00,0.108
1/21/2015 3:00,2015,1,21,3,0.174,-1.04475,1/21/2015 3:00,0.108
1/21/2015 4:00,2015,1,21,4,0.174,-1.334181818,1/21/2015 4:00,0.098
1/21/2015 5:00,2015,1,21,5,0.174,-1.49475,1/21/2015 5:00,0.098
1/21/2015 6:00,2015,1,21,6,0.174,-1.262666667,1/21/2015 6:00,0.098
1/21/2015 7:00,2015,1,21,7,0.174,-0.768083333,1/21/2015 7:00,0.098
1/21/2015 8:00,2015,1,21,8,0.174,-0.181416667,1/21/2015 8:00,0.098
1/21/2015 9:00,2015,1,21,9,0.174,0.356380952,1/21/2015 9:00,0.098
1/21/2015 10:00,2015,1,21,10,0.174,0.785333333,1/21/2015 10:00,0.093
1/21/2015 11:00,2015,1,21,11,0.174,0.829454545,1/21/2015 11:00,0.088
1/21/2015 12:00,2015,1,21,12,0.174,0.480842105,1/21/2015 12:00,0.083
1/21/2015 13:00,2015,1,21,13,0.174,0.025,1/21/2015 13:00,0.078
1/21/2015 14:00,2015,1,21,14,0.174,-0.375333333,1/21/2015 14:00,0.083
1/21/2015 15:00,2015,1,21,15,0.174,-0.698142857,1/21/2015 15:00,0.088
1/21/2015 16:00,2015,1,21,16,0.174,-1.010285714,1/21/2015 16:00,0.088
1/21/2015 17:00,2015,1,21,17,0.174,-1.204333333,1/21/2015 17:00,0.093
1/21/2015 18:00,2015,1,21,18,0.174,-1.017875,1/21/2015 18:00,0.093
1/21/2015 19:00,2015,1,21,19,0.174,-0.565090909,1/21/2015 19:00,0.088
1/21/2015 20:00,2015,1,21,20,0.174,-0.018727273,1/21/2015 20:00,0.088
1/21/2015 21:00,2015,1,21,21,0.174,0.499,1/21/2015 21:00,0.088
1/21/2015 22:00,2015,1,21,22,0.174,0.927125,1/21/2015 22:00,0.088
1/21/2015 23:00,2015,1,21,23,0.174,1.07,1/21/2015 23:00,0.088
1/22/2015 0:00,2015,1,22,0,0.174,0.732,1/22/2015 0:00,0.093
1/22/2015 1:00,2015,1,22,1,0.174,0.265578947,1/22/2015 1:00,0.098
1/22/2015 2:00,2015,1,22,2,0.174,-0.148941176,1/22/2015 2:00,0.098
1/22/2015 3:00,2015,1,22,3,0.184,-0.50975,1/22/2015 3:00,0.103
1/22/2015 4:00,2015,1,22,4,0.184,-0.855375,1/22/2015 4:00,0.103
1/22/2015 5:00,2015,1,22,5,0.184,-1.137818182,1/22/2015 5:00,0.098
1/22/2015 6:00,2015,1,22,6,0.184,-1.231555556,1/22/2015 6:00,0.098
1/22/2015 7:00,2015,1,22,7,0.184,-0.941,1/22/2015 7:00,0.098
1/22/2015 8:00,2015,1,22,8,0.184,-0.458608696,1/22/2015 8:00,0.093
1/22/2015 9:00,2015,1,22,9,0.184,0.113565217,1/22/2015 9:00,0.088
1/22/2015 10:00,2015,1,22,10,0.184,0.622,1/22/2015 10:00,0.088
1/22/2015 11:00,2015,1,22,11,0.184,0.952,1/22/2015 11:00,0.078
1/22/2015 12:00,2015,1,22,12,0.184,0.829625,1/22/2015 12:00,0.083
1/22/2015 13:00,2015,1,22,13,0.184,0.419,1/22/2015 13:00,0.078
1/22/2015 14:00,2015,1,22,14,0.184,0.00275,1/22/2015 14:00,0.078
1/22/2015 15:00,2015,1,22,15,0.184,-0.371625,1/22/2015 15:00,0.083
1/22/2015 16:00,2015,1,22,16,0.184,-0.7,1/22/2015 16:00,0.083
1/22/2015 17:00,2015,1,22,17,0.184,-1.004571429,1/22/2015 17:00,0.088
1/22/2015 18:00,2015,1,22,18,0.184,-1.203142857,1/22/2015 18:00,0.088
1/22/2015 19:00,2015,1,22,19,0.184,-1.031333333,1/22/2015 19:00,0.078
1/22/2015 20:00,2015,1,22,20,0.184,-0.626,1/22/2015 20:00,0.073
1/22/2015 21:00,2015,1,22,21,0.184,-0.124571429,1/22/2015 21:00,0.073
1/22/2015 22:00,2015,1,22,22,0.184,0.382571429,1/22/2015 22:00,0.078
1/22/2015 23:00,2015,1,22,23,0.184,0.784714286,1/22/2015 23:00,0.073
1/23/2015 0:00,2015,1,23,0,0.184,0.882888889,1/23/2015 0:00,0.073
1/23/2015 1:00,2015,1,23,1,0.184,0.571058824,1/23/2015 1:00,0.073
1/23/2015 2:00,2015,1,23,2,0.184,0.167333333,1/23/2015 2:00,0.083
1/23/2015 3:00,2015,1,23,3,0.184,-0.241882353,1/23/2015 3:00,0.088
1/23/2015 4:00,2015,1,23,4,0.194,-0.594,1/23/2015 4:00,0.088
1/23/2015 5:00,2015,1,23,5,0.194,-0.895230769,1/23/2015 5:00,0.088
1/23/2015 6:00,2015,1,23,6,0.194,-1.140545455,1/23/2015 6:00,0.088
1/23/2015 7:00,2015,1,23,7,0.194,-1.21725,1/23/2015 7:00,0.083
1/23/2015 8:00,2015,1,23,8,0.194,-0.939888889,1/23/2015 8:00,0.078
1/23/2015 9:00,2015,1,23,9,0.184,-0.479809524,1/23/2015 9:00,0.071333333
1/23/2015 10:00,2015,1,23,10,0.184,0.064869565,1/23/2015 10:00,0.073
1/23/2015 11:00,2015,1,23,11,0.184,0.52025,1/23/2015 11:00,0.068
1/23/2015 12:00,2015,1,23,12,0.184,0.786222222,1/23/2015 12:00,0.068
1/23/2015 13:00,2015,1,23,13,0.184,0.552333333,1/23/2015 13:00,0.068
1/23/2015 14:00,2015,1,23,14,0.184,0.142888889,1/23/2015 14:00,0.068
1/23/2015 15:00,2015,1,23,15,0.184,-0.27225,1/23/2015 15:00,0.073
1/23/2015 16:00,2015,1,23,16,0.184,-0.624666667,1/23/2015 16:00,0.068
1/23/2015 17:00,2015,1,23,17,0.184,-0.975285714,1/23/2015 17:00,0.068
1/23/2015 18:00,2015,1,23,18,0.184,-1.246909091,1/23/2015 18:00,0.068
1/23/2015 19:00,2015,1,23,19,0.184,-1.407428571,1/23/2015 19:00,0.063
1/23/2015 20:00,2015,1,23,20,0.184,-1.234666667,1/23/2015 20:00,0.063
1/23/2015 21:00,2015,1,23,21,0.184,-0.840736842,1/23/2015 21:00,0.058
1/23/2015 22:00,2015,1,23,22,0.184,-0.307304348,1/23/2015 22:00,0.058
1/23/2015 23:00,2015,1,23,23,0.184,0.193473684,1/23/2015 23:00,0.058
1/24/2015 0:00,2015,1,24,0,0.184,0.566307692,1/24/2015 0:00,0.058
1/24/2015 1:00,2015,1,24,1,0.184,0.595538462,1/24/2015 1:00,0.068
1/24/2015 2:00,2015,1,24,2,0.184,0.255111111,1/24/2015 2:00,0.068
1/24/2015 3:00,2015,1,24,3,0.184,-0.145444444,1/24/2015 3:00,0.073
1/24/2015 4:00,2015,1,24,4,0.184,-0.499333333,1/24/2015 4:00,0.073
1/24/2015 5:00,2015,1,24,5,0.184,-0.826714286,1/24/2015 5:00,0.078
1/24/2015 6:00,2015,1,24,6,0.184,-1.149571429,1/24/2015 6:00,0.078
1/24/2015 7:00,2015,1,24,7,0.184,-1.415090909,1/24/2015 7:00,0.073
1/24/2015 8:00,2015,1,24,8,0.184,-1.542666667,1/24/2015 8:00,0.073
1/24/2015 9:00,2015,1,24,9,0.184,-1.311333333,1/24/2015 9:00,0.073
1/24/2015 10:00,2015,1,24,10,0.184,-0.956,1/24/2015 10:00,0.088
1/24/2015 11:00,2015,1,24,11,0.184,-0.421833333,1/24/2015 11:00,0.078
1/24/2015 12:00,2015,1,24,12,0.184,0.038615385,1/24/2015 12:00,0.098
1/24/2015 13:00,2015,1,24,13,0.174,0.204,1/24/2015 13:00,0.083
1/24/2015 14:00,2015,1,24,14,0.174,-0.034421053,1/24/2015 14:00,0.083
1/24/2015 15:00,2015,1,24,15,0.174,-0.399076923,1/24/2015 15:00,0.068
1/24/2015 16:00,2015,1,24,16,0.174,-0.764333333,1/24/2015 16:00,0.078
1/24/2015 17:00,2015,1,24,17,0.174,-1.089636364,1/24/2015 17:00,0.063
1/24/2015 18:00,2015,1,24,18,0.174,-1.356769231,1/24/2015 18:00,0.058
1/24/2015 19:00,2015,1,24,19,0.174,-1.612666667,1/24/2015 19:00,0.053
1/24/2015 20:00,2015,1,24,20,0.174,-1.780285714,1/24/2015 20:00,0.048
1/24/2015 21:00,2015,1,24,21,0.174,-1.5935,1/24/2015 21:00,0.048
1/24/2015 22:00,2015,1,24,22,0.174,-1.202666667,1/24/2015 22:00,0.048
1/24/2015 23:00,2015,1,24,23,0.174,-0.722363636,1/24/2015 23:00,0.048
1/25/2015 0:00,2015,1,25,0,0.174,-0.2145,1/25/2015 0:00,0.038
1/25/2015 1:00,2015,1,25,1,0.174,0.128545455,1/25/2015 1:00,0.038
1/25/2015 2:00,2015,1,25,2,0.174,0.16025,1/25/2015 2:00,0.038
1/25/2015 3:00,2015,1,25,3,0.174,-0.119125,1/25/2015 3:00,0.038
1/25/2015 4:00,2015,1,25,4,0.174,-0.472875,1/25/2015 4:00,0.048
1/25/2015 5:00,2015,1,25,5,0.174,-0.798857143,1/25/2015 5:00,0.043
1/25/2015 6:00,2015,1,25,6,0.164,-1.116,1/25/2015 6:00,0.038
1/25/2015 7:00,2015,1,25,7,0.164,-1.386,1/25/2015 7:00,0.038
1/25/2015 8:00,2015,1,25,8,0.154,-1.576,1/25/2015 8:00,0.038
1/25/2015 9:00,2015,1,25,9,0.154,-1.5535,1/25/2015 9:00,0.038
1/25/2015 10:00,2015,1,25,10,0.154,-1.22475,1/25/2015 10:00,0.024666667
1/25/2015 11:00,2015,1,25,11,0.154,-0.802,1/25/2015 11:00,0.028
1/25/2015 12:00,2015,1,25,12,0.144,-0.316,1/25/2015 12:00,0.0305
1/25/2015 13:00,2015,1,25,13,0.144,0.058615385,1/25/2015 13:00,0.023
1/25/2015 14:00,2015,1,25,14,0.144,0.207333333,1/25/2015 14:00,0.028
1/25/2015 15:00,2015,1,25,15,0.144,-0.040705882,1/25/2015 15:00,0.028
1/25/2015 16:00,2015,1,25,16,0.144,-0.414666667,1/25/2015 16:00,0.018
1/25/2015 17:00,2015,1,25,17,0.144,-0.749125,1/25/2015 17:00,0.018
1/25/2015 18:00,2015,1,25,18,0.144,-1.062428571,1/25/2015 18:00,0.018
1/25/2015 19:00,2015,1,25,19,0.144,-1.341384615,1/25/2015 19:00,0.018
1/25/2015 20:00,2015,1,25,20,0.144,-1.5985,1/25/2015 20:00,0.013
1/25/2015 21:00,2015,1,25,21,0.144,-1.794571429,1/25/2015 21:00,0.008
1/25/2015 22:00,2015,1,25,22,0.144,-1.646588235,1/25/2015 22:00,0.008
1/25/2015 23:00,2015,1,25,23,0.134,-1.258105263,1/25/2015 23:00,0.008
1/26/2015 0:00,2015,1,26,0,0.134,-0.774181818,1/26/2015 0:00,0.008
1/26/2015 1:00,2015,1,26,1,0.134,-0.302315789,1/26/2015 1:00,0.008
1/26/2015 2:00,2015,1,26,2,0.134,0.028,1/26/2015 2:00,0.008
1/26/2015 3:00,2015,1,26,3,0.134,0.034833333,1/26/2015 3:00,0.008
1/26/2015 4:00,2015,1,26,4,0.134,-0.257333333,1/26/2015 4:00,0.008
1/26/2015 5:00,2015,1,26,5,0.134,-0.591,1/26/2015 5:00,0.013
1/26/2015 6:00,2015,1,26,6,0.124,-0.900285714,1/26/2015 6:00,0.008
1/26/2015 7:00,2015,1,26,7,0.114,-1.175090909,1/26/2015 7:00,0.008
1/26/2015 8:00,2015,1,26,8,0.114,-1.440615385,1/26/2015 8:00,0.008
1/26/2015 9:00,2015,1,26,9,0.114,-1.668222222,1/26/2015 9:00,0.018
1/26/2015 10:00,2015,1,26,10,0.104,-1.737666667,1/26/2015 10:00,0.0305
1/26/2015 11:00,2015,1,26,11,0.104,-1.576,1/26/2015 11:00,0.059428571
1/26/2015 12:00,2015,1,26,12,0.104,-1.06,1/26/2015 12:00,0.028
1/26/2015 13:00,2015,1,26,13,0.104,-0.562666667,1/26/2015 13:00,0.051333333
1/26/2015 14:00,2015,1,26,14,0.094,-0.193647059,1/26/2015 14:00,0.043
1/26/2015 15:00,2015,1,26,15,0.094,-0.267428571,1/26/2015 15:00,0.069666667
